resultId,raceId,driverId,constructorId,number,grid,position,positionText,FinishPos,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,Driver,Team,year,GP_long,QualifyingPosition,GP,GapToPole,PitstopCount,AvgPitstopTime,AvgPoints,AvgFinishPos,MomentumPoints,MomentumFinish,CumulativePitstopCount,CumulativeAvgPitstopTime,Experience,OvertakeDifficulty,AvgAbsPaceScore_Combination_Dry,AvgAbsPaceScore_Slow Corners_Dry,AvgAbsPaceScore_Straights_Dry,AvgRelPaceScore_Combination_Dry,AvgRelPaceScore_Slow Corners_Dry,AvgRelPaceScore_Straights_Dry,AvgPitDur,PitCount,RacesEntered,AvgAbsPaceScore_Combination_Wet,AvgAbsPaceScore_Fast Corners_Dry,AvgAbsPaceScore_Fast Corners_Wet,AvgAbsPaceScore_Slow Corners_Wet,AvgAbsPaceScore_Straights_Wet,AvgRelPaceScore_Combination_Wet,AvgRelPaceScore_Fast Corners_Dry,AvgRelPaceScore_Fast Corners_Wet,AvgRelPaceScore_Slow Corners_Wet,AvgRelPaceScore_Straights_Wet,Team_enc,Model2023_Pred,PredictedScore,PredictedPosition,ActualTopN,PredTopN,AbsError
26473,1130,842,214,10,7,9,9,9,2.0,66,+1:02.025,5362252,51,13,1:19.045,212.096,1,GAS,Alpine F1 Team,2024,Spanish Grand Prix,7.0,Spain,0.47400000000000375,2.0,23.892,2.7985611510791366,11.16546762589928,1.0,11.666666666666666,1.683453237410072,105.66166714628298,130,1.0,-0.24054590383942223,-0.1629790948285332,-0.167325326381079,1.0036302551481293,1.0031075643450629,1.003246867065757,24.967574074074076,54.0,130,-0.028593511436642186,-0.16948523823494802,0.1374074871499183,-0.023582651537338923,-0.06066633893508916,1.0992133159822899,1.0736936901660958,1.0191370515285816,1.0351759199942947,1.015807788597469,0,-3.983300426461227,-1.2282759608862273,10.0,False,False,1.0
26467,1130,1,131,44,3,3,3,3,15.0,66,+17.790,5318017,46,4,1:17.809,215.466,1,HAM,Mercedes,2024,Spanish Grand Prix,3.0,Spain,0.31799999999999784,2.0,21.7215,13.67008797653959,4.970674486803519,9.333333333333334,5.666666666666667,1.5571847507331378,58.41794364613881,332,1.0,0.3902697348888593,0.2186453358253122,0.14816832440273175,0.999332561955419,1.0046040899404751,1.0032061424193794,23.52860377358491,53.0,332,0.013509435159905667,0.14274377982223052,-0.0051935071994945415,0.06968798968481323,0.21850217838833821,1.1022613853405758,1.0647930924975988,1.0189647464416867,1.0311197253029647,1.0021210952377715,0,1.2335864342351077,0.8233299790830911,2.0,True,True,1.0
26475,1130,807,210,27,13,11,11,11,0.0,66,+1:19.215,5379442,49,10,1:18.609,213.273,1,HUL,Haas F1 Team,2024,Spanish Grand Prix,13.0,Spain,0.9270000000000067,2.0,22.62,2.469767441860465,11.962790697674418,0.0,13.666666666666666,1.6790697674418604,47.49573558139535,203,1.0,-0.06185676472601071,-0.16563936793545286,-0.10971851938051774,1.011486088760127,1.0040789785707813,1.0081688863176994,25.60216393442623,61.0,203,-0.16922673079964431,-0.05577171339061625,0.018230215928496805,-0.04443504424590157,-0.03562727839516186,0.997156591410785,1.061882344106384,1.0207807525797947,1.0319809967608788,1.0067201684680434,0,-3.6218954133125356,-2.3599058914382676,14.0,False,False,3.0
26469,1130,844,6,16,5,5,5,5,10.0,66,+22.709,5322936,52,6,1:17.897,215.222,1,LEC,Ferrari,2024,Spanish Grand Prix,5.0,Spain,0.347999999999999,2.0,21.942,8.671641791044776,7.91044776119403,13.333333333333334,7.666666666666667,1.6194029850746268,96.32298644278606,103,1.0,0.3935167413186969,0.3776157317206521,0.28671152716197695,1.0054103381046176,1.002617355177378,1.005745753839755,24.533066666666667,45.0,103,0.04672881858001633,0.254924724757921,-0.2622798575218588,-0.20012008609286855,-0.36001061100781495,1.0233722994434564,1.058702596646909,0.9836324791732763,1.0057244132796104,0.9807607979715272,0,0.20081270715531221,0.9543701730096384,1.0,False,True,4.0
26481,1130,825,210,20,16,17,17,17,0.0,65,\N,\N,33,19,1:19.805,210.077,11,MAG,Haas F1 Team,2024,Spanish Grand Prix,16.0,Spain,1.554000000000002,2.0,26.1635,0.9292929292929293,13.843434343434344,0.0,14.666666666666666,1.5555555555555556,48.41384267676767,162,1.0,-0.28844404710488314,-0.17885807712192825,-0.15645272082590753,0.9961181751657904,1.0026971221253,0.9990390164854784,25.479701754385967,57.0,162,-0.05939671032540534,-0.08643342203448509,-0.038629627031795094,-0.018609899466179594,0.016657943651422338,1.004698541857261,1.054944383357671,1.0090684884907914,1.0419229967726138,1.0158251410543064,0,-5.028272243602913,-2.4284277649214716,18.0,False,False,1.0
26466,1130,846,1,4,1,2,2,2,19.0,66,+2.219,5302446,51,1,1:17.115,217.405,1,NOR,McLaren,2024,Spanish Grand Prix,1.0,Spain,0.0,2.0,22.1245,6.495575221238938,8.274336283185841,16.0,2.6666666666666665,1.8495575221238938,125.93920545722713,103,1.0,0.3695182303799685,0.42306827417302784,0.07523813959250347,1.0090892378869911,1.011103077651363,1.0118103711055204,24.99158620689655,58.0,103,0.025900740716789238,0.35111137466741305,0.004977321575500215,0.19383042947672188,0.29375787046111546,1.133125050224301,1.0586563283587593,1.013240498353908,1.0462081582032685,1.016858897159092,0,1.9342971508872673,0.8221455573073513,3.0,True,True,1.0
26474,1130,839,214,31,8,10,10,10,1.0,66,+1:11.889,5372116,54,12,1:18.982,212.266,1,OCO,Alpine F1 Team,2024,Spanish Grand Prix,9.0,Spain,0.7420000000000044,2.0,21.8775,2.9507042253521125,10.97887323943662,0.3333333333333333,13.666666666666666,1.5845070422535212,103.64738004694836,124,1.0,-0.47500840919592385,-0.2335350338319821,-0.1118504606953338,1.005788123851469,1.004229519694441,1.0066853483120535,24.8115306122449,49.0,124,-0.03720652652267168,-0.16324113544492402,0.11676876143880356,-0.021627902183457295,-0.07533347348492524,1.094406950394035,1.0767838063514206,1.0040835124246805,1.0360013734431248,1.0107021549168687,0,-3.988851047121122,-1.1361098804220255,9.0,False,False,1.0
26472,1130,815,9,11,11,8,8,8,4.0,66,+59.524,5359751,51,3,1:17.785,215.532,1,PER,Red Bull,2024,Spanish Grand Prix,8.0,Spain,0.6780000000000115,3.0,21.70566666666667,5.753731343283582,9.223880597014926,1.3333333333333333,14.666666666666666,1.8955223880597014,65.95347804726367,250,1.0,0.382348364619931,0.22027903967633472,0.3144610410315635,1.0019658142119903,0.9970222422696646,0.9989274617910059,24.496983333333333,60.0,250,0.06592785207012314,0.23750403351551905,-0.0739517591436009,-0.10407033679672903,-0.1926456137085914,1.0911738740641648,1.0566297155969815,1.002522633202273,0.9791997533287136,0.9597612130404222,0,-0.06340136615859226,-0.49071283592487913,6.0,False,False,2.0
26471,1130,857,1,81,9,7,7,7,6.0,66,+33.760,5333987,56,5,1:17.874,215.286,1,PIA,McLaren,2024,Spanish Grand Prix,10.0,Spain,0.6280000000000001,2.0,22.322,5.096774193548387,9.548387096774194,13.333333333333334,3.6666666666666665,1.8709677419354838,190.53064086021507,22,1.0,0.22608966968394734,0.2852353478451608,0.10232849382283989,0.9941909165719767,0.994477501821312,0.9930582890931275,24.36112,50.0,22,-0.0005553355658901105,0.3287288207193914,-0.023734064120622542,0.12299481218453515,0.2288195992918253,1.1143190329973898,1.0531791346548036,1.0173631908120244,1.0203458225404192,1.001859251628247,0,-0.9037131794138648,-0.8449786990086309,8.0,False,False,1.0
26479,1130,817,215,3,18,15,15,15,0.0,65,\N,\N,61,17,1:19.450,211.015,11,RIC,RB F1 Team,2024,Spanish Grand Prix,18.0,Spain,1.6920000000000073,2.0,22.236,5.310483870967742,10.112903225806452,1.3333333333333333,11.0,1.8387096774193548,76.6176811827957,239,1.0,-0.32467234588920585,-0.33322867463104333,-0.31582754275238945,0.9982151075560685,0.9950310985341038,0.9959112080947712,23.832136363636366,22.0,239,0.019844689856082207,-0.3384190936491602,0.2856361210491216,0.010597498905243257,-0.022745609740229777,1.0982088078956223,1.0020080062484606,1.0069913481297543,1.0408371059824524,1.030044165327399,0,-5.007361874543482,-2.3695102594451627,15.0,False,False,0.0
26468,1130,847,131,63,4,4,4,4,12.0,66,+22.320,5322547,50,7,1:18.290,214.142,1,RUS,Mercedes,2024,Spanish Grand Prix,4.0,Spain,0.3200000000000074,2.0,23.8615,4.477876106194691,11.061946902654867,10.666666666666666,5.0,1.8849557522123894,108.98122041719341,103,1.0,0.4216302287447671,0.15087384422724662,0.15368081754613946,1.0084601013727903,1.0036123136402668,1.0040011832189002,24.172714285714285,56.0,103,-0.01747802958812335,0.11423716281755307,-0.14028723176116775,0.10299683837204192,0.29008230340413094,1.0827467186613693,1.056548464605645,1.0081072665389126,1.0413541193274811,1.0177797206360157,0,0.34996425033636996,0.5269926064253894,5.0,False,False,1.0
26470,1130,832,6,55,6,6,6,6,8.0,66,+31.028,5331255,39,9,1:18.539,213.463,1,SAI,Ferrari,2024,Spanish Grand Prix,6.0,Spain,0.35300000000000864,2.0,22.2215,5.396373056994818,9.528497409326425,8.333333333333334,8.0,1.6683937823834196,97.11219248704663,180,1.0,0.3591109152252261,0.38089120035794577,0.22958752278656053,0.9984586218561519,1.002981486095406,1.0006498903540328,23.11997872340425,47.0,180,-0.6090675383982543,0.12539735435314464,0.011272308101008169,-0.11010266529293887,-0.13328008086445634,0.9794026094335877,1.0749788289316053,1.0611615411559643,1.0439097577203789,1.0316297967340293,0,0.4754627542750557,-0.5115163618838231,7.0,False,False,1.0
26484,1130,858,3,2,19,20,20,20,0.0,64,\N,\N,38,20,1:20.172,209.115,12,SAR,Williams,2024,Spanish Grand Prix,20.0,Spain,2.1260000000000048,2.0,22.4535,0.03333333333333333,16.266666666666666,0.0,17.333333333333332,1.9666666666666666,117.36888055555555,22,1.0,-0.4176924374051594,-0.3656574024085702,-0.24684417718432797,0.9978020817097637,1.000408674367294,1.0005736544484831,25.591254901960784,51.0,22,-0.14639401546982767,-0.3830779544129868,0.44878951181047005,-0.16608239068762093,-0.6369259511434541,0.992538164956738,0.9967615227623097,0.9719663754778364,1.0011868125829861,0.9598572074026034,0,-5.065966385998477,-2.4284277649214716,19.0,False,False,1.0
26478,1130,840,117,18,14,14,14,14,0.0,65,\N,\N,50,15,1:19.318,211.366,11,STR,Aston Martin,2024,Spanish Grand Prix,14.0,Spain,0.9890000000000043,2.0,22.6305,1.8235294117647058,12.196078431372548,2.6666666666666665,10.0,1.7908496732026145,94.11466425459072,143,1.0,-0.04847106033951885,-0.1776072756425752,0.03021382228124871,1.0051069882875854,1.00067771995266,1.0043566711272762,23.721392857142856,56.0,143,0.05260964173190653,-0.10424941030936269,-0.1062341922313139,0.012534367532846324,-0.022040199496885283,1.0956253177181663,1.0632813755993584,1.003087088140111,1.0362644814414146,1.0079264691941388,0,-3.2272692152660962,-2.2504745670644972,11.0,False,False,3.0
26483,1130,852,215,22,17,19,19,19,0.0,65,\N,\N,56,16,1:19.447,211.023,11,TSU,RB F1 Team,2024,Spanish Grand Prix,17.0,Spain,1.6020000000000039,3.0,22.237333333333332,1.0133333333333334,13.4,1.6666666666666667,10.666666666666666,1.96,155.04843044444442,63,1.0,-0.22049887375554234,-0.18936486768068944,-0.1187310013224943,1.0062627746485941,1.0096469717902161,1.0112409903441086,24.163735849056607,53.0,63,0.021899530527249536,-0.24988705961860494,0.03185176278654185,-0.027289396987651926,-0.16848027105690605,1.0959897517445258,1.0050215337577435,1.012582672065819,1.027905135707331,0.9998211119540509,0,-4.996547858447348,-2.3514394923287987,12.0,False,False,7.0
26465,1130,830,9,1,2,1,1,1,25.0,66,1:28:20.227,5300227,54,2,1:17.776,215.557,1,VER,Red Bull,2024,Spanish Grand Prix,2.0,Spain,0.020000000000010232,2.0,21.942,10.882936507936508,7.686507936507937,19.333333333333332,2.6666666666666665,1.9007936507936507,62.9251076058201,185,1.0,0.6909252950795534,0.535590329731641,0.3466399786302856,1.0083161673726324,1.0131387684791646,1.0069978018283627,23.162407407407407,54.0,185,0.09378939429692724,0.2376219530099014,0.015319965618668588,0.14759696423655103,0.22721264364639232,1.0963749220411945,1.0701074658196192,1.0177598230370901,1.0876307397163025,1.0601348453164257,0,2.896108807148382,0.7866297276334769,4.0,True,False,3.0
26477,1130,855,15,24,15,13,13,13,0.0,65,\N,\N,50,11,1:18.771,212.834,11,ZHO,Sauber,2024,Spanish Grand Prix,15.0,Spain,1.355000000000004,2.0,23.388,0.22641509433962265,14.339622641509434,0.0,15.333333333333334,2.0,103.3964899371069,44,1.0,-0.42206962532281883,-0.3291125383926863,-0.2288458784091029,1.0007898939436062,0.9951576942158855,0.9936676075926055,25.49874193548387,62.0,44,-0.0489501794199461,-0.43435985698629115,0.06501693028769863,-0.07486332465062145,-0.03697098845626575,1.0559181827408366,1.016346211275116,1.0178603292081267,1.025343396840109,1.0120819129646164,0,-4.811626833315578,-2.4284277649214716,20.0,False,False,7.0
26499,1131,848,3,23,16,15,15,15,0.0,70,\N,\N,41,16,1:10.364,220.919,11,ALB,Williams,2024,Austrian Grand Prix,16.0,Austria,0.929000000000002,2.0,21.785,1.6934306569343065,12.94890510948905,0.6666666666666666,14.666666666666666,1.1751824817518248,56.50613418491484,81,0.0,-0.28798885278556685,-0.21345606629658403,-0.1456337352382786,1.0086791374595998,1.0103476165168952,1.008152016607923,25.782462962962963,54.0,81,0.12043014431541588,-0.23565293150734287,0.27865784675836824,-0.07528420169726929,-0.09462131933718528,1.0107117313575684,1.010442263372222,1.0924678868690938,1.0423394615153807,1.0661061739526245,0,-4.662736025074893,-2.3686054925851514,17.0,False,False,2.0
26502,1131,4,117,14,15,18,18,18,0.0,70,\N,\N,70,1,1:07.694,229.633,11,ALO,Aston Martin,2024,Austrian Grand Prix,15.0,Austria,1.9169999999999945,3.0,25.97233333333333,5.897435897435898,8.407692307692308,2.6666666666666665,9.666666666666666,1.1564102564102565,47.73909243589744,377,0.0,-0.19415811109985312,-0.12280704919370562,0.02377953877252817,1.0021778532336518,1.0083259451241973,1.006156178858591,24.52723728813559,59.0,377,0.02483320409922596,-0.07063041579207284,-0.03259175734195502,0.003390975442049875,0.021998230594325565,1.09495626076742,1.0578895679616644,1.0215162755867249,1.0358541820233047,1.0183581817806393,0,-4.176086155150629,-2.2608751802011193,13.0,False,False,5.0
26500,1131,822,15,77,18,16,16,16,0.0,70,\N,\N,48,19,1:10.449,220.653,11,BOT,Sauber,2024,Austrian Grand Prix,18.0,Austria,0.0,2.0,21.9545,7.67381974248927,8.562231759656653,0.0,14.0,1.849785407725322,84.38875557939915,218,0.0,-0.4510521761106669,-0.18408867251520453,-0.24643490672844745,1.002961115061573,1.00851900497547,1.0054392699447383,25.90098245614035,57.0,218,-0.042054186445386714,-0.41714054367795383,-0.017884943338478555,-0.04116889722043301,-0.08853156276188445,1.0816244039752354,1.0525292990795299,1.0108429470083442,1.0399056541789151,1.0046929028245277,0,-3.980842511254307,-2.3686054925851514,18.0,False,False,2.0
26494,1131,842,214,10,13,10,10,10,1.0,71,+1:01.766,5124564,45,9,1:09.609,223.315,1,GAS,Alpine F1 Team,2024,Austrian Grand Prix,13.0,Austria,1.1679999999999993,2.0,21.737,2.7928571428571427,11.15,1.6666666666666667,9.333333333333334,1.6857142857142857,105.0775980952381,130,0.0,-0.24054590383942223,-0.1090517584767334,-0.167325326381079,1.0036302551481293,1.0093192711237777,1.003246867065757,24.929160714285718,56.0,130,-0.028593511436642186,-0.13269712021521826,0.1374074871499183,-0.023582651537338923,-0.06066633893508916,1.0992133159822899,1.0594557296177995,1.0191370515285816,1.0351759199942947,1.015807788597469,0,-4.5897246334107225,-2.3331089549338655,16.0,False,False,6.0
26488,1131,1,131,44,5,4,4,4,12.0,71,+23.142,5085940,61,7,1:09.562,223.466,1,HAM,Mercedes,2024,Austrian Grand Prix,5.0,Austria,0.012000000000000455,2.0,24.422,13.673976608187134,4.964912280701754,11.666666666666666,4.666666666666667,1.5584795321637428,58.31064410331384,332,0.0,0.3902697348888593,0.1796369839105064,0.14816832440273175,0.999332561955419,1.0081129743950972,1.0032061424193794,23.46289090909091,55.0,332,0.013509435159905667,0.23720138833374846,-0.0051935071994945415,0.06968798968481323,0.21850217838833821,1.1022613853405758,1.0543993817073145,1.0189647464416867,1.0311197253029647,1.0021210952377715,0,0.6131975020799032,0.7301274770109227,4.0,False,False,0.0
26490,1131,807,210,27,9,6,6,6,8.0,71,+54.088,5116886,51,14,1:10.215,221.388,1,HUL,Haas F1 Team,2024,Austrian Grand Prix,9.0,Austria,1.5770000000000053,2.0,22.0845,2.4583333333333335,11.958333333333334,0.0,13.666666666666666,1.6805555555555556,47.380570138888885,203,0.0,-0.06185676472601071,-0.11762092367467082,-0.10971851938051774,1.011486088760127,1.0122165838628459,1.0081688863176994,25.507492063492062,63.0,203,-0.16922673079964431,-0.05389573458675286,0.018230215928496805,-0.04443504424590157,-0.03562727839516186,0.997156591410785,1.0534162669890672,1.0207807525797947,1.0319809967608788,1.0067201684680434,0,-3.4410568308068266,-1.4548262921590223,9.0,False,False,3.0
26495,1131,844,6,16,6,11,11,11,0.0,71,+1:07.056,5129854,55,8,1:09.584,223.396,1,LEC,Ferrari,2024,Austrian Grand Prix,6.0,Austria,0.06400000000000006,4.0,24.187,8.681481481481482,7.888888888888889,11.666666666666666,8.333333333333334,1.6222222222222222,95.7720161728395,103,0.0,0.3935167413186969,0.3069065806749263,0.28671152716197695,1.0054103381046176,1.0063894512518226,1.005745753839755,24.422808510638298,47.0,103,0.04672881858001633,0.32398320642085304,-0.2622798575218588,-0.20012008609286855,-0.36001061100781495,1.0233722994434564,1.0503243450286759,0.9836324791732763,1.0057244132796104,0.9807607979715272,0,0.16837974418342658,-0.3416859340124751,6.0,False,False,5.0
26492,1131,825,210,20,12,8,8,8,4.0,71,+1:00.355,5123153,45,12,1:10.125,221.672,1,MAG,Haas F1 Team,2024,Austrian Grand Prix,12.0,Austria,1.1120000000000019,2.0,21.675,0.9246231155778895,13.859296482412061,0.0,16.333333333333332,1.5577889447236182,48.302031909547736,162,0.0,-0.28844404710488314,-0.14942645920947684,-0.15645272082590753,0.9961181751657904,1.0046970736003316,0.9990390164854784,25.502881355932203,59.0,162,-0.05939671032540534,-0.1307365630784337,-0.038629627031795094,-0.018609899466179594,0.016657943651422338,1.004698541857261,1.0459255076404366,1.0090684884907914,1.0419229967726138,1.0158251410543064,0,-4.747285260311927,-2.3115180840959852,14.0,False,False,6.0
26504,1131,846,1,4,2,20,20,20,0.0,64,\N,\N,53,3,1:08.016,228.546,17,NOR,McLaren,2024,Austrian Grand Prix,2.0,Austria,0.6869999999999976,2.0,21.514,6.605263157894737,8.219298245614034,16.333333333333332,2.6666666666666665,1.8508771929824561,125.02855014619882,103,0.0,0.3695182303799685,0.3492180795270026,0.07523813959250347,1.0090892378869911,1.0135814719002478,1.0118103711055204,24.896016666666664,60.0,103,0.025900740716789238,0.41102273785713855,0.004977321575500215,0.19383042947672188,0.29375787046111546,1.133125050224301,1.051218314097526,1.013240498353908,1.0462081582032685,1.016858897159092,0,2.1834292368707566,0.7511501194205624,3.0,False,True,17.0
26496,1131,839,214,31,10,12,12,12,0.0,71,+1:08.325,5131123,45,10,1:09.649,223.187,1,OCO,Alpine F1 Team,2024,Austrian Grand Prix,10.0,Austria,1.7040000000000006,2.0,21.761,2.937062937062937,10.972027972027972,0.6666666666666666,12.333333333333334,1.5874125874125875,103.0755627039627,124,0.0,-0.47500840919592385,-0.16769701555756816,-0.1118504606953338,1.005788123851469,1.0076004484298737,1.0066853483120535,24.696470588235293,51.0,124,-0.03720652652267168,-0.13445558272397276,0.11676876143880356,-0.021627902183457295,-0.07533347348492524,1.094406950394035,1.0614343308187288,1.0040835124246805,1.0360013734431248,1.0107021549168687,0,-4.55672258896213,-1.5174834082093567,10.0,False,False,2.0
26491,1131,815,9,11,8,7,7,7,6.0,71,+54.672,5117470,56,11,1:09.694,223.043,1,PER,Red Bull,2024,Austrian Grand Prix,8.0,Austria,0.929000000000002,2.0,24.3955,5.74721189591078,9.219330855018587,1.3333333333333333,14.666666666666666,1.899628252788104,65.78898804213135,250,0.0,0.382348364619931,0.175184068360317,0.3144610410315635,1.0019658142119903,1.001946202163366,0.9989274617910059,24.36406349206349,63.0,250,0.06592785207012314,0.23633505611407302,-0.0739517591436009,-0.10407033679672903,-0.1926456137085914,1.0911738740641648,1.0479379943128726,1.002522633202273,0.9791997533287136,0.9597612130404222,0,0.06823719470796745,-0.7131441600766569,8.0,False,False,1.0
26486,1131,857,1,81,7,2,2,2,18.0,71,+1.906,5064704,56,4,1:08.697,226.280,1,PIA,McLaren,2024,Austrian Grand Prix,7.0,Austria,2.1090000000000018,2.0,20.8765,5.125,9.46875,11.333333333333334,4.666666666666667,1.875,185.27412083333334,22,0.0,0.22608966968394734,0.23953008259554234,0.10232849382283989,0.9941909165719767,0.9997720978102718,0.9930582890931275,24.282692307692308,52.0,22,-0.0005553355658901105,0.31135325088802124,-0.023734064120622542,0.12299481218453515,0.2288195992918253,1.1143190329973898,1.0437990376597794,1.0173631908120244,1.0203458225404192,1.001859251628247,0,-0.8148559449817974,-0.6885103472628358,7.0,True,False,5.0
26493,1131,817,215,3,11,9,9,9,2.0,71,+1:01.169,5123967,49,18,1:10.426,220.725,1,RIC,RB F1 Team,2024,Austrian Grand Prix,11.0,Austria,1.0570000000000022,2.0,21.2975,5.289156626506024,10.132530120481928,1.3333333333333333,11.666666666666666,1.8393574297188755,76.39928085676038,239,0.0,-0.32467234588920585,-0.27497757499227016,-0.31582754275238945,0.9982151075560685,1.0007006432018815,0.9959112080947712,23.699125,24.0,239,0.019844689856082207,-0.3618104110312192,0.2856361210491216,0.010597498905243257,-0.022745609740229777,1.0982088078956223,1.0008182947165638,1.0069913481297543,1.0408371059824524,1.030044165327399,0,-4.772352914169939,-1.8386998153178078,11.0,False,False,2.0
